    0.146168468537528629E+01    0.344048896197724829E+00   -0.633669990446732778E+00   -0.579520834354461112E-01    0.186629617158215311E+01    0.126039694453083939E-01   -0.815274462778461384E+00   -0.400878433759998876E+00   -0.271779476744313797E+00    0.381772817364663064E+00   -0.129472624656037247E+02   -0.629808238372787628E+02   -0.500335613716750416E+02
   -0.137211155891418457E+01    0.795389592647552490E+00   -0.562832951545715332E+00    0.221284210681915283E+00   -0.592589378356933594E-02    0.375602252446469720E+00   -0.480892295864805364E+00    0.155379983333432614E+00   -0.199206561801133830E+01   -0.137647018400343746E+01   -0.160567725049433108E+02   -0.660343499806559180E+02   -0.499775774757126001E+02
   -0.119774365425109863E+01   -0.544347167015075684E-01   -0.290536880493164062E+00    0.322568178176879883E+00   -0.516998076438903809E+01    0.180085850049522378E+01   -0.189570943063017638E+00   -0.950176413385861229E+00   -0.729243210082586302E-01    0.185597087052997289E+01   -0.141566665154094480E+02   -0.641234211760793755E+02   -0.499667546606699347E+02
    0.117204916033316975E+01   -0.313410767881294738E+00    0.457342114022757373E+00   -0.323534766322852274E+00   -0.479618263551809410E+01   -0.657078896953180447E+00    0.622545350310019785E+00   -0.205215057489454011E+01   -0.236826323118407345E+01   -0.666937380549368353E-01   -0.138166145115315651E+02   -0.637679152741175983E+02   -0.499513007625860368E+02
    0.136243665218353271E+01   -0.897105753421783447E+00    0.676707386970520020E+00   -0.226182997226715088E+00   -0.367810392379760742E+01   -0.677774625304436995E+00   -0.154409824372010007E+01   -0.199212597078826525E+01    0.690683774085982805E+00    0.261221644224065130E+01   -0.161040622110605014E+02   -0.660395878989612015E+02   -0.499355256879007072E+02
   -0.111793634578601164E+01    0.680091378511029632E-01   -0.279056965053184225E+00    0.453178146032622298E+00   -0.154793282903838403E+01   -0.722144138400153679E+00    0.101735521946125118E+01    0.118334243269373696E+00   -0.186398867330240137E+01    0.277375798702564680E+01   -0.144550737111184304E+02   -0.642604547226926286E+02   -0.498053810115741982E+02
   -0.145628535747528076E+01   -0.742593884468078613E+00    0.391593217849731445E+00    0.492141544818878174E+00   -0.594691944122314453E+01    0.125970431838027253E+01   -0.532331989505792080E+00   -0.162265443810497323E+01   -0.602108087902024636E+00    0.201451027922644244E+01   -0.130555204668772902E+02   -0.627886280440160292E+02   -0.497331075771387390E+02
   -0.140857359968069162E+01    0.484445480372880377E+00   -0.604975223680486840E+00    0.532590097435527987E+00   -0.169273685021541453E+01   -0.222214119640625540E+01   -0.211574005921875086E+00   -0.674899500501169092E+00   -0.139569500738957686E+01    0.806638354032429783E+00   -0.141428742870553990E+02   -0.636937406794892453E+02   -0.495508663924338464E+02
    0.118268517531570527E+01   -0.605212212857189180E+00    0.681181273278447019E+00   -0.367957626470131416E+00   -0.411006113026707709E+01   -0.268185397900424505E+00   -0.113476314665490463E+01   -0.662020710004753488E+00   -0.241331161270068151E+01   -0.387065472117455789E+00   -0.139480229189329084E+02   -0.634842631034850839E+02   -0.495362401845521774E+02
   -0.142367248408187885E+01    0.602192745988915146E+00   -0.423816628599695377E+00    0.233026197624343734E+00   -0.582875954921473038E+00    0.415465222282591640E+00    0.697587340197287631E+00    0.120333610569446159E+01   -0.106726797267697293E+01    0.141238267793710315E+01   -0.146863374599967109E+02   -0.641601884033821648E+02   -0.494738509433854503E+02
    0.146340093767466195E+01    0.587989427396385267E+00   -0.388498402743310489E+00   -0.260262233231714601E+00   -0.276299298392026760E+01   -0.770890102523935639E-01    0.950765869894212301E+00   -0.508572250711267548E+00   -0.149848840322988508E+01    0.242677445502408773E+01   -0.129782378763182784E+02   -0.622124189769694169E+02   -0.492341811006511350E+02
    0.148210644032875116E+01   -0.264270848658311186E+00    0.401704427547338927E+00   -0.571883910893951075E+00    0.106672140671769089E+01   -0.591157775721740109E+00   -0.779551112810850100E+00   -0.170582313206864433E+01   -0.186514674245813694E+01    0.124632654597348869E+01   -0.121158083968970534E+02   -0.613101575447861009E+02   -0.491943491478890493E+02
    0.140924217279359620E+01    0.207963451470885019E+00    0.220789616797767652E+00   -0.747557131701440003E+00    0.271577831590835039E+00   -0.164873810173389757E+01   -0.836956806039097501E+00   -0.109712395690507925E+01   -0.266697782323831234E+01    0.241284839487093450E+01   -0.145158799768575566E+02   -0.636968943066588267E+02   -0.491810143298012719E+02
   -0.113593429327011108E+01    0.200473666191101074E+00   -0.119205415248870850E+00    0.642587542533874512E-01   -0.208257722854614258E+01    0.506288077880299170E+00    0.663146416299014163E+00   -0.113668385060122978E+01   -0.133279813649892276E+01    0.327101574863491118E+00   -0.124003196634235096E+02   -0.615673877955165736E+02   -0.491670681320930640E+02
   -0.110191494226455688E+01   -0.351705729961395264E+00    0.566738247871398926E-01    0.474446833133697510E+00    0.236091685295104980E+01    0.747681941749078760E+00    0.910689030857838588E+00   -0.573386199663445728E+00    0.621909492546137699E+00    0.908325864614880851E+00   -0.145907009590567220E+02   -0.637190611385790504E+02   -0.491283601795223248E+02
    0.126591077122046869E+01   -0.540661374209951973E-01   -0.126794852114063605E+00   -0.288046948828419858E-01    0.109892356473484476E+01   -0.862348883619006301E+00   -0.133203088699588079E+01   -0.176012350471751211E+01   -0.225143559719867881E+01    0.250713402915494044E+01   -0.138575255655653784E+02   -0.629054963870041348E+02   -0.490479708214387600E+02
