    0.118565384387969985E+00    0.197896838784217821E-01    0.647501741647720341E+00    0.908525599241256754E+00    0.735808062553405695E+00    0.144642019271850586E+01    0.781754677295684797E+01   -0.758260713041636336E-02    0.109454160532322986E+00   -0.130839524344878533E+01   -0.142397494632518828E+01    0.201768326102069295E+01    0.346866250038146973E-01    0.948338329792022705E+00    0.726214408874511719E+00    0.292244711678932489E+01   -0.468226244492158372E+02   -0.497450715660051657E+02
    0.202111945152282729E+00    0.218006177544593817E-01    0.649373923540115361E+00    0.948765152692794822E+00    0.355197739601135209E+00   -0.556637907028198242E+01    0.784798686504363996E+01    0.539704602743995565E+00    0.132917131153362844E+00   -0.781774453832893013E-01    0.173447577595879920E+00    0.813316335664922230E+00    0.899807751178741455E+00    0.114351272583007812E+00    0.547826290130615234E-02    0.120875945823728115E+01   -0.485356747563572384E+02   -0.497444342145945200E+02
    0.818145833015441887E-01    0.253036948442459109E-01    0.696465638875961246E+00    0.103954023241996762E+01    0.448765492439269997E+00   -0.189952826499938965E+01    0.794256145954132098E+01    0.409060288124010185E+00   -0.182037329549416427E+01   -0.176156160092091318E+01   -0.273343312533029348E+01    0.307548471767972842E+01    0.714111089706420898E+00    0.682152092456817627E+00    0.401371479034423828E+00   -0.906309062294452961E+00   -0.506500904446636042E+02   -0.497437813823691499E+02
    0.662587165832519559E-01    0.222979689240455636E-01    0.794169726371765083E+00    0.108221163868904124E+01    0.504545855522155806E+00   -0.122937011718750000E+01    0.770646584033966064E+01    0.477179268049212624E+00    0.908964429751222269E+00    0.129909898285518488E+01   -0.169278284472625273E+01    0.197584737156034884E+01    0.669528961181640625E+00    0.639146745204925537E+00    0.199859142303466797E+00   -0.638705684500908921E+00   -0.503282685827758556E+02   -0.496895628982749500E+02
    0.101941021100110635E+00    0.236609231712918006E-01    0.732727944750692473E+00    0.895281454703750978E+00    0.706065984468198238E+00    0.132012897075991198E+01    0.761502458601909282E+01    0.150462274511596661E+01    0.229917720267849346E+00   -0.123489523699504367E+01   -0.128943653927422019E+01    0.145967686727431123E+01    0.155194439380572424E+00    0.563733615406472599E+00    0.867642288830565600E+00    0.201933156768592470E+01   -0.474205986569006370E+02   -0.494399302245865613E+02
    0.217392621517181389E+00    0.196004706025123578E-01    0.682272053956985425E+00    0.846084126234054490E+00    0.687364149093627863E+00    0.120292282104492188E+01    0.773070139884948748E+01    0.241995079943535529E-01   -0.255580518185411165E+01   -0.146784623249118318E+01   -0.629732837711571847E+00    0.610116701465131195E+00    0.396244525909423828E-01    0.519116222858428955E+00    0.235838055610656738E+00   -0.123398748997431085E+00   -0.495477253605808059E+02   -0.494243266115833748E+02
    0.253229732751846348E+00    0.235137823820114125E-01    0.700795453786849931E+00    0.102959465146064755E+01    0.102150774002075195E+01    0.295200347900390625E-01    0.774008579254150408E+01   -0.190780875956306772E+00    0.138659419686746388E+00   -0.308482981130282274E+00    0.379782047001526735E+00    0.154844241068644828E+01    0.397151112556457520E-01    0.428871750831604004E+00    0.392661631107330322E+00    0.126242386357043834E+01   -0.481301923297380725E+02   -0.493926161933085126E+02
    0.759762969017028778E-01    0.208159273266792302E-01    0.818444608449935829E+00    0.918288111686706543E+00    0.779434084892272949E+00    0.884388685226440430E+00    0.798335905075073260E+01    0.111876948086433003E+01   -0.106278921301736717E+00   -0.217337978400564458E+00   -0.254343683221009087E+01    0.200692228654020255E+01    0.839884936809539795E+00    0.323742210865020752E+00    0.695179760456085205E+00    0.130630897393770917E+01   -0.480622920334835086E+02   -0.493686010074212192E+02
    0.173387760400772112E+00    0.230720508098602277E-01    0.692369948625564557E+00    0.109253797054290791E+01    0.567702794075012229E+00   -0.670043706893920898E+00    0.789635026454925537E+01   -0.190745451336965743E+01    0.116601287874914306E+01   -0.153583786444301018E+01   -0.183913454712296698E+01    0.123240057083080523E+01    0.554181993007659912E+00    0.837819337844848633E+00    0.825149118900299072E+00    0.351782569412240509E+00   -0.489218493034021193E+02   -0.492736318728143630E+02
    0.111030358314514160E+00    0.191384314894676201E-01    0.665923979282379119E+00    0.964714785814285269E+00    0.559675550460815407E+00   -0.592896938323974609E-01    0.767697374820709211E+01    0.120785768733981058E+01   -0.483876677097896335E+00   -0.157678137767902604E+01   -0.160412060753856167E+01    0.168345405594095632E+01    0.864456236362457275E+00    0.976240456104278564E+00    0.528178513050079346E+00    0.227433655303203519E+01   -0.469375524776520336E+02   -0.492118890306840697E+02
