   -0.138884499485659885E+01   -0.208418009111172031E+00    0.460008537536731987E+00   -0.289037175789616496E+01   -0.524302593000848702E+02   -0.495398875421887084E+02
    0.577001861995710019E+00    0.352487993579386760E-02   -0.510639475162604217E-01   -0.289037175789616496E+01   -0.524255482464404139E+02   -0.495351764885442520E+02
    0.577001861995710019E+00    0.352487993579386760E-02   -0.510639475162604217E-01   -0.289037175789616496E+01   -0.524255482464404139E+02   -0.495351764885442520E+02
   -0.110383224066582541E+01   -0.321329536163351914E+00    0.208998701749018689E+00   -0.289037175789616496E+01   -0.524150951745463445E+02   -0.495247234166501826E+02
   -0.110383224066582541E+01   -0.321329536163351914E+00    0.208998701749018689E+00   -0.289037175789616496E+01   -0.524150951745463445E+02   -0.495247234166501826E+02
   -0.110444319248199463E+01   -0.271063327789306641E+00    0.498928070068359375E+00   -0.289037175789616496E+01   -0.523729822379685075E+02   -0.494826104800723456E+02
   -0.110444319248199463E+01   -0.271063327789306641E+00    0.498928070068359375E+00   -0.289037175789616496E+01   -0.523729822379685075E+02   -0.494826104800723456E+02
   -0.123147149016901292E+01    0.234469307766258517E-01    0.971774344152080971E-01   -0.289037175789616496E+01   -0.523580812693027013E+02   -0.494677095114065395E+02
   -0.910987949785874607E+00   -0.125238935830041864E+00    0.126630188676757349E+00   -0.289037175789616496E+01   -0.523423089763873080E+02   -0.494519372184911461E+02
   -0.910987949785874607E+00   -0.125238935830041864E+00    0.126630188676757349E+00   -0.289037175789616496E+01   -0.523423089763873080E+02   -0.494519372184911461E+02
   -0.145408365872958689E+01   -0.266785835467959975E+00    0.534066296455059097E+00   -0.289037175789616496E+01   -0.523245037670438080E+02   -0.494341320091476462E+02
   -0.145408365872958689E+01   -0.266785835467959975E+00    0.534066296455059097E+00   -0.289037175789616496E+01   -0.523245037670438080E+02   -0.494341320091476462E+02
    0.990928580306914331E+00   -0.402784140533564150E+00    0.115127618581754243E+00   -0.289037175789616496E+01   -0.523056380768138780E+02   -0.494152663189177161E+02
    0.990928580306914331E+00   -0.402784140533564150E+00    0.115127618581754243E+00   -0.289037175789616496E+01   -0.523056380768138780E+02   -0.494152663189177161E+02
    0.145400281913375107E+01   -0.148635006158081895E+00   -0.153241706438816738E+00   -0.289037175789616496E+01   -0.522947699449334280E+02   -0.494043981870372662E+02
    0.145400281913375107E+01   -0.148635006158081895E+00   -0.153241706438816738E+00   -0.289037175789616496E+01   -0.522947699449334280E+02   -0.494043981870372662E+02
   -0.141133499853097844E+01    0.454686417514701180E+00   -0.100302138613288738E+00   -0.289037175789616496E+01   -0.522798849830715469E+02   -0.493895132251753850E+02
   -0.141133499853097844E+01    0.454686417514701180E+00   -0.100302138613288738E+00   -0.289037175789616496E+01   -0.522798849830715469E+02   -0.493895132251753850E+02
   -0.124890538600792711E+01    0.350205466583116021E+00   -0.599779646392324395E-01   -0.289037175789616496E+01   -0.522768263919359910E+02   -0.493864546340398292E+02
   -0.124890538600792711E+01    0.350205466583116021E+00   -0.599779646392324395E-01   -0.289037175789616496E+01   -0.522768263919359910E+02   -0.493864546340398292E+02
   -0.102161874759414495E+01    0.146599145789947372E+00    0.829345267044390155E-01   -0.289037175789616496E+01   -0.522688496371376488E+02   -0.493784778792414869E+02
   -0.102161874759414495E+01    0.146599145789947372E+00    0.829345267044390155E-01   -0.289037175789616496E+01   -0.522688496371376488E+02   -0.493784778792414869E+02
   -0.137109885770626483E+01    0.222096449608760960E+00    0.186797719019886621E-01   -0.289037175789616496E+01   -0.522533326439735717E+02   -0.493629608860774098E+02
   -0.137109885770626483E+01    0.222096449608760960E+00    0.186797719019886621E-01   -0.289037175789616496E+01   -0.522533326439735717E+02   -0.493629608860774098E+02
    0.135267738811308558E+01   -0.176795236466731343E+00   -0.391753157260492646E-01   -0.289037175789616496E+01   -0.522516106744115305E+02   -0.493612389165153687E+02
    0.135267738811308558E+01   -0.176795236466731343E+00   -0.391753157260492646E-01   -0.289037175789616496E+01   -0.522516106744115305E+02   -0.493612389165153687E+02
   -0.112520689398189733E+01   -0.226223366769728429E+00    0.170273854499795929E+00   -0.289037175789616496E+01   -0.522469869095526249E+02   -0.493566151516564631E+02
   -0.112520689398189733E+01   -0.226223366769728429E+00    0.170273854499795929E+00   -0.289037175789616496E+01   -0.522469869095526249E+02   -0.493566151516564631E+02
   -0.144414703028412905E+01   -0.382193732571112221E-01    0.148122912974074650E+00   -0.289037175789616496E+01   -0.522330609026102266E+02   -0.493426891447140648E+02
   -0.144414703028412905E+01   -0.382193732571112221E-01    0.148122912974074650E+00   -0.289037175789616496E+01   -0.522330609026102266E+02   -0.493426891447140648E+02
    0.145930495076762146E+01   -0.509292950077660955E+00    0.874318949184984540E-01   -0.289037175789616496E+01   -0.522190356189440266E+02   -0.493286638610478647E+02
    0.145930495076762146E+01   -0.509292950077660955E+00    0.874318949184984540E-01   -0.289037175789616496E+01   -0.522190356189440266E+02   -0.493286638610478647E+02
    0.289170597270472562E+00   -0.924636101436453473E-01    0.195204915251228073E-01   -0.289037175789616496E+01   -0.521934510571735615E+02   -0.493030792992773996E+02
    0.289170597270472562E+00   -0.924636101436453473E-01    0.195204915251228073E-01   -0.289037175789616496E+01   -0.521934510571735615E+02   -0.493030792992773996E+02
    0.117784144029901050E+01    0.208068508608914016E+00   -0.279532575667105876E+00   -0.289037175789616496E+01   -0.521933754987669261E+02   -0.493030037408707642E+02
    0.117784144029901050E+01    0.208068508608914016E+00   -0.279532575667105876E+00   -0.289037175789616496E+01   -0.521933754987669261E+02   -0.493030037408707642E+02
   -0.124619007110595703E+01    0.151593804359436035E+00    0.436464548110961914E-01   -0.289037175789616496E+01   -0.521877057458712414E+02   -0.492973339879750796E+02
   -0.124619007110595703E+01    0.151593804359436035E+00    0.436464548110961914E-01   -0.289037175789616496E+01   -0.521877057458712414E+02   -0.492973339879750796E+02
   -0.114762622117996216E+01    0.307672977447509766E+00   -0.448786020278930664E-01   -0.289037175789616496E+01   -0.521849539489560712E+02   -0.492945821910599093E+02
   -0.114762622117996216E+01    0.307672977447509766E+00   -0.448786020278930664E-01   -0.289037175789616496E+01   -0.521849539489560712E+02   -0.492945821910599093E+02
    0.669358799243513491E+00   -0.126464140763894894E+00   -0.156185260962227179E-02   -0.289037175789616496E+01   -0.521706400063131852E+02   -0.492802682484170234E+02
    0.669358799243513491E+00   -0.126464140763894894E+00   -0.156185260962227179E-02   -0.289037175789616496E+01   -0.521706400063131852E+02   -0.492802682484170234E+02
    0.133675932884216309E+01    0.346265316009521484E+00   -0.211522817611694336E+00   -0.289037175789616496E+01   -0.521627727495472087E+02   -0.492724009916510468E+02
    0.133675932884216309E+01    0.346265316009521484E+00   -0.211522817611694336E+00   -0.289037175789616496E+01   -0.521627727495472087E+02   -0.492724009916510468E+02
   -0.149601480386221075E+01    0.530662679907206503E+00   -0.127975181626414081E+00   -0.289037175789616496E+01   -0.521555712094338304E+02   -0.492651994515376686E+02
   -0.149601480386221075E+01    0.530662679907206503E+00   -0.127975181626414081E+00   -0.289037175789616496E+01   -0.521555712094338304E+02   -0.492651994515376686E+02
    0.923402130603790283E+00    0.174890398979187012E+00   -0.373525738716125488E+00   -0.289037175789616496E+01   -0.521513645077184407E+02   -0.492609927498222788E+02
    0.923402130603790283E+00    0.174890398979187012E+00   -0.373525738716125488E+00   -0.289037175789616496E+01   -0.521513645077184407E+02   -0.492609927498222788E+02
   -0.855407955489314586E+00    0.320913161858643603E+00   -0.813265820358969327E-01   -0.289037175789616496E+01   -0.521403026673688572E+02   -0.492499309094726954E+02
   -0.855407955489314586E+00    0.320913161858643603E+00   -0.813265820358969327E-01   -0.289037175789616496E+01   -0.521403026673688572E+02   -0.492499309094726954E+02
    0.107031494379043579E+01   -0.223346650600433350E+00    0.718998908996582031E-02   -0.289037175789616496E+01   -0.521340674849087833E+02   -0.492436957270126214E+02
    0.108919447290447291E+01   -0.224752660464826004E+00    0.563883930702613334E-02   -0.289037175789616496E+01   -0.521205744337036165E+02   -0.492302026758074547E+02
    0.108919447290447291E+01   -0.224752660464826004E+00    0.563883930702613334E-02   -0.289037175789616496E+01   -0.521205744337036165E+02   -0.492302026758074547E+02
   -0.361584842205047607E+00   -0.594490170478820801E-01    0.164057254791259766E+00   -0.289037175789616496E+01   -0.521074855928186906E+02   -0.492171138349225288E+02
   -0.361584842205047607E+00   -0.594490170478820801E-01    0.164057254791259766E+00   -0.289037175789616496E+01   -0.521074855928186906E+02   -0.492171138349225288E+02
   -0.147687799581493406E+01   -0.397403727081029334E-01    0.157606896741647962E+00   -0.289037175789616496E+01   -0.520898366453776376E+02   -0.491994648874814757E+02
   -0.147687799581493406E+01   -0.397403727081029334E-01    0.157606896741647962E+00   -0.289037175789616496E+01   -0.520898366453776376E+02   -0.491994648874814757E+02
   -0.109048819541931152E+01    0.118334054946899414E+00    0.481165647506713867E-01   -0.289037175789616496E+01   -0.520855779042730660E+02   -0.491952061463769041E+02
   -0.109048819541931152E+01    0.118334054946899414E+00    0.481165647506713867E-01   -0.289037175789616496E+01   -0.520855779042730660E+02   -0.491952061463769041E+02
   -0.881555018464324824E+00   -0.265290930517148027E-02    0.139844825935545813E+00   -0.289037175789616496E+01   -0.520828189706914628E+02   -0.491924472127953010E+02
   -0.881555018464324824E+00   -0.265290930517148027E-02    0.139844825935545813E+00   -0.289037175789616496E+01   -0.520828189706914628E+02   -0.491924472127953010E+02
   -0.147969198724149131E+01   -0.412528741753760642E+00    0.281822035817461236E+00   -0.289037175789616496E+01   -0.520771864309672878E+02   -0.491868146730711260E+02
   -0.147969198724149131E+01   -0.412528741753760642E+00    0.281822035817461236E+00   -0.289037175789616496E+01   -0.520771864309672878E+02   -0.491868146730711260E+02
   -0.148416264402590525E+01    0.166570052118301115E+00    0.632210233120746867E-01   -0.289037175789616496E+01   -0.520759704103794689E+02   -0.491855986524833071E+02
   -0.148416264402590525E+01    0.166570052118301115E+00    0.632210233120746867E-01   -0.289037175789616496E+01   -0.520759704103794689E+02   -0.491855986524833071E+02
    0.116150969266891479E+01    0.849970579147338867E-01   -0.219387054443359375E+00   -0.289037175789616496E+01   -0.520745372427709157E+02   -0.491841654848747538E+02
    0.116150969266891479E+01    0.849970579147338867E-01   -0.219387054443359375E+00   -0.289037175789616496E+01   -0.520745372427709157E+02   -0.491841654848747538E+02
   -0.143617486953735352E+01   -0.850249528884887695E-01    0.173520326614379883E+00   -0.289037175789616496E+01   -0.520645560771450491E+02   -0.491741843192488872E+02
   -0.143617486953735352E+01   -0.850249528884887695E-01    0.173520326614379883E+00   -0.289037175789616496E+01   -0.520645560771450491E+02   -0.491741843192488872E+02
    0.125663548707962036E+01   -0.312479138374328613E+00   -0.149317979812622070E-01   -0.289037175789616496E+01   -0.520585683449676395E+02   -0.491681965870714777E+02
    0.125663548707962036E+01   -0.312479138374328613E+00   -0.149317979812622070E-01   -0.289037175789616496E+01   -0.520585683449676395E+02   -0.491681965870714777E+02
   -0.135746965357305927E+01   -0.301258467833680710E+00    0.215541657464906278E+00   -0.289037175789616496E+01   -0.520391622707602721E+02   -0.491487905128641103E+02
   -0.135746965357305927E+01   -0.301258467833680710E+00    0.215541657464906278E+00   -0.289037175789616496E+01   -0.520391622707602721E+02   -0.491487905128641103E+02
    0.126634168662857194E+01   -0.460257491238611927E+00    0.102529056564745424E+00   -0.289037175789616496E+01   -0.520209462138436933E+02   -0.491305744559475315E+02
