    0.286832392215728760E+00    0.865475535392761230E-01    0.348297357559204102E-01   -0.289037175789616496E+01   -0.588964321531326718E+02   -0.560060603952365099E+02   -0.521515351937698224E+01    1
   -0.129245460033416748E+01   -0.290934562683105469E+00   -0.762093305587768555E+00   -0.289037175789616496E+01   -0.588927101914672093E+02   -0.560023384335710475E+02   -0.522515351937697670E+01    1
    0.101783519983291626E+01   -0.378676056861877441E+00    0.350677609443664551E+00   -0.289037175789616496E+01   -0.588621107438280120E+02   -0.559717389859318502E+02   -0.523515351937698092E+01    1
   -0.129364478588104248E+01    0.788968026638031006E+00   -0.547003746032714844E+00   -0.289037175789616496E+01   -0.588433728510615595E+02   -0.559530010931653976E+02   -0.524515351937698071E+01    1
    0.106171846389770508E+01   -0.262001752853393555E-01    0.595779657363891602E+00   -0.289037175789616496E+01   -0.588367320407016052E+02   -0.559463602828054434E+02   -0.525515351937698583E+01    1
    0.112651491165161133E+01    0.447844326496124268E+00    0.745540857315063477E-01   -0.289037175789616496E+01   -0.588322230816325131E+02   -0.559418513237363513E+02   -0.526515351937698739E+01    1
   -0.104902392625808716E+01    0.768438577651977539E-01   -0.282209157943725586E+00   -0.289037175789616496E+01   -0.588214921138452880E+02   -0.559311203559491261E+02   -0.527515351937698007E+01    1
    0.137170600891113281E+01    0.622258186340332031E+00    0.845361232757568359E+00   -0.289037175789616496E+01   -0.588037011484253824E+02   -0.559133293905292206E+02   -0.528515351937697542E+01    1
    0.124991655349731445E+01   -0.217791259288787842E+00    0.686353325843811035E+00   -0.289037175789616496E+01   -0.588032191253328662E+02   -0.559128473674367044E+02   -0.529515351937697609E+01    1
   -0.135772848129272461E+01    0.353928744792938232E+00   -0.734021663665771484E+00   -0.289037175789616496E+01   -0.588029434007972611E+02   -0.559125716429010993E+02   -0.530515351937697677E+01    1
    0.906962871551513672E+00   -0.114315569400787354E+00    0.507784247398376465E+00   -0.289037175789616496E+01   -0.587860520441615719E+02   -0.558956802862654101E+02   -0.531515351937698188E+01    1
    0.110120630264282227E+01    0.293181538581848145E-01    0.642865538597106934E+00   -0.289037175789616496E+01   -0.587854359371242410E+02   -0.558950641792280791E+02   -0.532515351937698078E+01    1
    0.130636829137802124E+01   -0.220208644866943359E+00    0.370588541030883789E+00   -0.289037175789616496E+01   -0.587764079977315532E+02   -0.558860362398353914E+02   -0.533515351937697613E+01    1
    0.499264240264892578E+00   -0.917215347290039062E-01    0.142168641090393066E+00   -0.289037175789616496E+01   -0.587648269299645634E+02   -0.558744551720684015E+02   -0.534515351937697680E+01    1
   -0.124415087699890137E+01   -0.449917316436767578E-01   -0.263166069984436035E+00   -0.289037175789616496E+01   -0.587401296082488074E+02   -0.558497578503526455E+02   -0.535515351937698103E+01    1
    0.117355817556381226E+01   -0.109044313430786133E+00    0.677232980728149414E+00   -0.289037175789616496E+01   -0.587364454617333180E+02   -0.558460737038371562E+02   -0.536515351937698171E+01    1
   -0.143899208307266235E+01    0.189206779003143311E+00   -0.823694229125976562E+00   -0.289037175789616496E+01   -0.587332551360416915E+02   -0.558428833781455296E+02   -0.537515351937698238E+01    1
   -0.844783365726470947E+00    0.728682875633239746E-01   -0.211366891860961914E+00   -0.289037175789616496E+01   -0.587225572841819101E+02   -0.558321855262857483E+02   -0.538515351937698128E+01    1
   -0.999011456966400146E+00    0.112756848335266113E+00   -0.582372426986694336E+00   -0.289037175789616496E+01   -0.586980036260971971E+02   -0.558076318682010353E+02   -0.539515351937698018E+01    1
    0.988902032375335693E+00   -0.365767478942871094E+00    0.549204945564270020E+00   -0.289037175789616496E+01   -0.586915266411067194E+02   -0.558011548832105575E+02   -0.540515351937698263E+01    1
    0.111388564109802246E+01   -0.377328872680664062E+00    0.340140819549560547E+00   -0.289037175789616496E+01   -0.586847731421643175E+02   -0.557944013842681557E+02   -0.541515351937698153E+01    1
    0.147390478849411011E+01    0.799244642257690430E-01    0.283027768135070801E+00   -0.289037175789616496E+01   -0.586807619536931426E+02   -0.557903901957969808E+02   -0.542515351937697865E+01    1
   -0.972960591316223145E+00   -0.378155171871185303E+00   -0.617974162101745605E+00   -0.289037175789616496E+01   -0.586782277339862333E+02   -0.557878559760900714E+02   -0.543515351937697933E+01    1
    0.121692377328872681E+01    0.840677797794342041E+00    0.723013043403625488E+00   -0.289037175789616496E+01   -0.586740100143871359E+02   -0.557836382564909741E+02   -0.544515351937698178E+01    1
   -0.747243940830230713E+00    0.520588159561157227E+00   -0.327868223190307617E+00   -0.289037175789616496E+01   -0.586657381279425323E+02   -0.557753663700463704E+02   -0.545515351937698245E+01    1
   -0.126151549816131592E+01    0.628006160259246826E+00   -0.687509298324584961E+00   -0.289037175789616496E+01   -0.586430700086749468E+02   -0.557526982507787849E+02   -0.546515351937698401E+01    1
