    0.391108572483062744E+01    0.861326456069946289E+00    0.164412200450897217E+01   -0.115134060382843018E+01    0.794449903964996373E+01   -0.829404964010202939E+01   -0.644393616381308192E+02   -0.561453119980287880E+02   -0.548515351937698004E+01    1
    0.372359395027160645E+01   -0.109574377536773682E+01   -0.160153865814208984E+01    0.182567238807678223E+01    0.773989408016204816E+01   -0.829404964010202939E+01   -0.644330262732944448E+02   -0.561389766331924136E+02   -0.549515351937697805E+01    1
   -0.458807706832885742E+01   -0.217512488365173340E+01   -0.275819838047027588E+01    0.386965870857238770E+00    0.760486826896667445E+01   -0.829404964010202939E+01   -0.644190226122233867E+02   -0.561249729721213555E+02   -0.550515351937697694E+01    1
    0.432494044303894043E+01   -0.317853033542633057E+01    0.193083405494689941E+01    0.938463211059570312E-01    0.773582990169525164E+01   -0.829404964010202939E+01   -0.644100412222037306E+02   -0.561159915821016995E+02   -0.551515351937698295E+01    1
   -0.346596300601959229E+01    0.130836188793182373E+01    0.153758704662322998E+01   -0.189290583133697510E+01    0.774330329895019531E+01   -0.829404964010202939E+01   -0.644084711644663628E+02   -0.561144215243643316E+02   -0.552515351937698185E+01    1
   -0.326150596141815186E+01   -0.245001316070556641E+00   -0.152894258499145508E+01    0.872774720191955566E+00    0.796223759651184082E+01   -0.829404964010202939E+01   -0.643984931281572273E+02   -0.561044434880552032E+02   -0.553515351937698163E+01    1
   -0.394003391265869141E+01   -0.218944668769836426E+01   -0.260213613510131836E+00    0.113357067108154297E+01    0.774492785930633509E+01   -0.829404964010202939E+01   -0.643878484164419405E+02   -0.560937987763399164E+02   -0.554515351937698142E+01    1
   -0.422256588935852051E+01    0.128461718559265137E+00   -0.241027772426605225E+01    0.936793684959411621E+00    0.766335444450378400E+01   -0.829404964010202939E+01   -0.643767714904740842E+02   -0.560827218503720601E+02   -0.555515351937698032E+01    1
    0.414215028285980225E+01   -0.935683846473693848E+00    0.188548684120178223E+01   -0.703128576278686523E+00    0.791989738941192645E+01   -0.829404964010202939E+01   -0.643538647020594681E+02   -0.560598150619574369E+02   -0.556515351937698544E+01    1
   -0.412781834602355957E+01   -0.211738407611846924E+01    0.488910675048828125E+00    0.630236268043518066E+00    0.778188357353210414E+01   -0.829404964010202939E+01   -0.643176368508277818E+02   -0.560235872107257578E+02   -0.557515351937698611E+01    1
   -0.490971088409423828E+01   -0.115388512611389160E+01    0.155529379844665527E+00    0.107359290122985840E+00    0.767518510818481392E+01   -0.829404964010202939E+01   -0.643118434871422409E+02   -0.560177938470402097E+02   -0.558515351937698146E+01    1
    0.486895263195037842E+01    0.105669617652893066E+01    0.273574650287628174E+01    0.120250225067138672E+01    0.768152322769164986E+01   -0.829404964010202939E+01   -0.642952304409198092E+02   -0.560011808008177780E+02   -0.559515351937697680E+01    1
    0.271684706211090088E+01   -0.151845037937164307E+01    0.117131292819976807E+01   -0.245016813278198242E+00    0.767552444934844935E+01   -0.829404964010202939E+01   -0.642900058647315120E+02   -0.559959562246294880E+02   -0.560515351937697748E+01    1
