    0.133870041847228993E+01   -0.596159954071044940E+00    0.183258146374831044E+01   -0.478829123272227335E+02   -0.497154937909710455E+02
    0.124848030090332029E+01   -0.649576802253723162E+00    0.183258146374831044E+01   -0.478821655048933366E+02   -0.497147469686416486E+02
    0.124848030090332029E+01   -0.649576802253723162E+00    0.183258146374831044E+01   -0.478821655048933366E+02   -0.497147469686416486E+02
    0.118186040401458725E+01   -0.549559564590454075E+00    0.183258146374831044E+01   -0.478574001301491165E+02   -0.496899815938974285E+02
    0.103564680099487294E+01   -0.505625123977661128E+00    0.183258146374831044E+01   -0.478411221068107437E+02   -0.496737035705590557E+02
    0.106861823081970209E+01   -0.516253156661987234E+00    0.183258146374831044E+01   -0.478175306010983761E+02   -0.496501120648466880E+02
    0.133342133045196531E+01   -0.598026366233825657E+00    0.183258146374831044E+01   -0.477803209435043286E+02   -0.496129024072526406E+02
    0.114586380004882815E+01   -0.541783375740051198E+00    0.183258146374831044E+01   -0.477454897441558899E+02   -0.495780712079042019E+02
    0.114586380004882815E+01   -0.541783375740051198E+00    0.183258146374831044E+01   -0.477454897441558899E+02   -0.495780712079042019E+02
    0.123380561351776108E+01   -0.569090409278869558E+00    0.183258146374831044E+01   -0.477334039818845710E+02   -0.495659854456328830E+02
    0.988030247688293395E+00   -0.493609805107116661E+00    0.183258146374831044E+01   -0.477326719132885557E+02   -0.495652533770368677E+02
    0.127546487331390379E+01   -0.582889218330383319E+00    0.183258146374831044E+01   -0.477012289136661494E+02   -0.495338103774144614E+02
    0.118219552516937254E+01   -0.622294874191284153E+00    0.183258146374831044E+01   -0.476817940156611257E+02   -0.495143754794094377E+02
    0.118219552516937254E+01   -0.622294874191284153E+00    0.183258146374831044E+01   -0.476817940156611257E+02   -0.495143754794094377E+02
    0.101328411579132083E+01   -0.502740020751953121E+00    0.183258146374831044E+01   -0.476760091851134362E+02   -0.495085906488617482E+02
    0.104014652252197259E+01   -0.511386985778808589E+00    0.183258146374831044E+01   -0.476627050519920559E+02   -0.494952865157403679E+02
    0.124985545158386224E+01   -0.576386280059814404E+00    0.183258146374831044E+01   -0.476575030537217685E+02   -0.494900845174700805E+02
    0.124985545158386224E+01   -0.576386280059814404E+00    0.183258146374831044E+01   -0.476575030537217685E+02   -0.494900845174700805E+02
    0.118831410884857180E+01   -0.557640261650085400E+00    0.183258146374831044E+01   -0.476484854157566460E+02   -0.494810668795049580E+02
    0.103990762710571283E+01   -0.511952991485595699E+00    0.183258146374831044E+01   -0.476368122036944683E+02   -0.494693936674427803E+02
    0.103990762710571283E+01   -0.511952991485595699E+00    0.183258146374831044E+01   -0.476368122036944683E+02   -0.494693936674427803E+02
    0.108068430900573720E+01   -0.526237411499023366E+00    0.183258146374831044E+01   -0.475747839477720760E+02   -0.494073654115203880E+02
    0.108068430900573720E+01   -0.526237411499023366E+00    0.183258146374831044E+01   -0.475747839477720760E+02   -0.494073654115203880E+02
    0.133705375671386717E+01   -0.606263608932495091E+00    0.183258146374831044E+01   -0.475711543722167818E+02   -0.494037358359650938E+02
